                                                                                                                                                                                                                                                                
                        1                        2                        3                        4
  0.3098455052331373E+000 -0.2554894313292525E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.3112644480910127E+000 -0.2457100579297220E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.3126673441859709E+000 -0.2357890495536962E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.3140866185767511E+000 -0.2254947625430659E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.3147861488754098E+000 -0.2203250113293676E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.3154897478551057E+000 -0.2150610067584953E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.3161974698407886E+000 -0.2097010321686305E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.3176090663287348E+000 -0.1988145276059813E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.3190207762454738E+000 -0.1876656437026433E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.3197329007687688E+000 -0.1819422167732259E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.3211367102373212E+000 -0.1704640138489381E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.3218448423334909E+000 -0.1645754276025923E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.3225572089715719E+000 -0.1585848041444634E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.3239613994986744E+000 -0.1465790845413428E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.3253824103052137E+000 -0.1341615283123211E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.3267870135542914E+000 -0.1216202266241452E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.3282085450468965E+000 -0.1086565865332389E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.3289089587600426E+000 -0.1021690774583791E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.3296135731763206E+000 -0.9557613999391866E-001  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.3310356554847174E+000 -0.8206687322316850E-001  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.3324411837388364E+000 -0.6844749101405211E-001  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.3338638362077717E+000 -0.5439060693436414E-001  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.3345647125239617E+000 -0.4736462662364362E-001  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.3352698367713710E+000 -0.4022888450211142E-001  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.3366930843943639E+000 -0.2562089885832256E-001  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.3380996350124262E+000 -0.1091647845073161E-001  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.3395234995925542E+000  0.4238641694242528E-002 -0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.3409305919692077E+000  0.1948109917331342E-001 -0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.3423550851592426E+000  0.3518158581891776E-001 -0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.3437627353227325E+000  0.5096296074034889E-001 -0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.3451878755170902E+000  0.6720844799308118E-001 -0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.3458898094891775E+000  0.7530816998026922E-001 -0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.3465960781239216E+000  0.8352288403064008E-001 -0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.3480218775059783E+000  0.1003041546286526E+000 -0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.3494306916555336E+000  0.1171437921820646E+000 -0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.3508571594999153E+000  0.1344549268455207E+000 -0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.3515596678726264E+000  0.1430761906283385E+000 -0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.3522665506011919E+000  0.1518146098007742E+000 -0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.3536937001381213E+000  0.1696494935471777E+000 -0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.3551037298993713E+000  0.1875207467788038E+000 -0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.3565315712047002E+000  0.2058676332363595E+000 -0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.3579422252998437E+000  0.2242364594230427E+000 -0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.3593707640541826E+000  0.2430800915354805E+000 -0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.3600741798340634E+000  0.2524470455950167E+000 -0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.3607820244716367E+000  0.2619313233937709E+000 -0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.3622112641496379E+000  0.2812589367415875E+000 -0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.3636231863572597E+000  0.3005830713162841E+000 -0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.3650531391413208E+000  0.3203823803565961E+000 -0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.3657571832464711E+000  0.3302128468987469E+000 -0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.3664656916541241E+000  0.3401591892033883E+000 -0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.3678963662774549E+000  0.3604044636664363E+000 -0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.3693095999709485E+000  0.3806106901633270E+000 -0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.3707409993379954E+000  0.4012832250544432E+000 -0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.3721548989273228E+000  0.4219021840698308E+000 -0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.3735870316348047E+000  0.4429817183374692E+000 -0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.3742920509122322E+000  0.4534285142070540E+000 -0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.3750015827047523E+000  0.4639873202675234E+000 -0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.3764344514058096E+000  0.4854447996795531E+000 -0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.3778496992464591E+000  0.5068086715768383E+000 -0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.3792833004664476E+000  0.5286140682027002E+000 -0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.3799889778395544E+000  0.5394058985327752E+000 -0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.3806991958875308E+000  0.5503047576365131E+000 -0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.3821335232512370E+000  0.5724272002980804E+000 -0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.3835501082665220E+000  0.5944170515695284E+000 -0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.3849851641983920E+000  0.6168288829311944E+000 -0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.3864024248944854E+000  0.6390863238235069E+000 -0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.3878382172020209E+000  0.6617472779749697E+000 -0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.3885448849524054E+000  0.6729384864622198E+000 -0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.3892561366202981E+000  0.6842256431377264E+000 -0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.3906926633143980E+000  0.7070894216532024E+000 -0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.3921112807506933E+000  0.7297481857554462E+000 -0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.3935485393579716E+000  0.7527766222916297E+000 -0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.3942558715770023E+000  0.7641331324752944E+000 -0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.3949678151798677E+000  0.7755772198925868E+000 -0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.3964058112052641E+000  0.7987271566748149E+000 -0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.3978257921768740E+000  0.8216222818300064E+000 -0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.3992645241576573E+000  0.8448422977502941E+000 -0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.4006851815107748E+000  0.8677799579917855E+000 -0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.4021246375186424E+000  0.8910175957113077E+000 -0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.4028329647561124E+000  0.9024470549778691E+000 -0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.4035459403307230E+000  0.9139457462726078E+000 -0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.4049861130669854E+000  0.9371475959171648E+000 -0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.4064080980831898E+000  0.9600115107480935E+000 -0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.4078489819624104E+000  0.9831183927193324E+000 -0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.4085579546347416E+000  0.9944606185809369E+000 -0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.4092715990385981E+000  0.1005856815539869E+001 -0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.4107131794667045E+000  0.1028805737782589E+001 -0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.4121364504859120E+000  0.1051355585922751E+001 -0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.4135787039030901E+000  0.1074080690280323E+001 -0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.4150025833890039E+000  0.1096376639925132E+001 -0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.4164454872284915E+000  0.1118813156846741E+001 -0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.4171553619472205E+000  0.1129788219599897E+001 -0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.4178699392666056E+000  0.1140790933688886E+001 -0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.4193134814589222E+000  0.1162870215857166E+001 -0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.4207385324003315E+000  0.1184457027304632E+001 -0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.4221826941776948E+000  0.1206101904818808E+001 -0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.4228931270204056E+000  0.1216658483443909E+001 -0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.4236082822798193E+000  0.1227221206369693E+001 -0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.4250530402966826E+000  0.1248353642237192E+001 -0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.4264791789985888E+000  0.1268925077074125E+001 -0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.4279245006208622E+000  0.1289459518990758E+001 -0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.4293511302922046E+000  0.1309398453976437E+001 -0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.4307969723739365E+000  0.1329251013414158E+001 -0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.4315081296316854E+000  0.1338878278556000E+001 -0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.4322240324066721E+000  0.1348474671300640E+001 -0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.4336703555892585E+000  0.1367560099346921E+001 -0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.4350978452768838E+000  0.1385983967224335E+001 -0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.4365446095488126E+000  0.1404217575735945E+001 -0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.4372561501422466E+000  0.1413016525408678E+001 -0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.4379724515268884E+000  0.1421758276733995E+001 -0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.4394196197836737E+000  0.1439051575550843E+001 -0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.4408478144447435E+000  0.1455614638864402E+001 -0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.4415691201190622E+000  0.1463781977057293E+001 -0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.4422953263431588E+000  0.1471866661919721E+001 -0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.4437238095821123E+000  0.1487353637844548E+001 -0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.4451716570696643E+000  0.1502468291042258E+001 -0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.4466003812561868E+000  0.1516785392956175E+001 -0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.4480484967006693E+000  0.1530666540885485E+001 -0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.4494774124003212E+000  0.1543717798479461E+001 -0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.4509257463021384E+000  0.1556267286066799E+001 -0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.4516378685710358E+000  0.1562179273060225E+001 -0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.4523547849725745E+000  0.1567954731089328E+001 -0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.4538032848641638E+000  0.1579070660353894E+001 -0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.4552324238374593E+000  0.1589291301936157E+001 -0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.4566810236293258E+000  0.1598868658491347E+001 -0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.4581101737527656E+000  0.1607520785396315E+001 -0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.4595588034031398E+000  0.1615458536330038E+001 -0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.4602757894421288E+000  0.1619069478873589E+001 -0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.4609976492870942E+000  0.1622488142611551E+001 -0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.4624364737599613E+000  0.1628640367062386E+001 -0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.4638654436198663E+000  0.1633856537474025E+001 -0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.4653139293053107E+000  0.1638208586015854E+001 -0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.4667426958949907E+000  0.1641553510533099E+001 -0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.4681909909302649E+000  0.1643958087003212E+001 -0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.4696194696135974E+000  0.1645332692466016E+001 -0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.4710674874510563E+000  0.1645690365195885E+001 -0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.4724955880641996E+000  0.1644997042123784E+001 -0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.4739432351432571E+000  0.1643208944843533E+001 -0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.4746546288820776E+000  0.1641922250525173E+001 -0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.4753708431352403E+000  0.1640351198973033E+001 -0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.4768180204343564E+000  0.1636320393648329E+001 -0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.4782450698952311E+000  0.1631203503109562E+001 -0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.4796916748342488E+000  0.1624834376035836E+001 -0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.4811180401971117E+000  0.1617365402750535E+001 -0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.4825639572128390E+000  0.1608565531494065E+001 -0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.4839895173470447E+000  0.1598656012786436E+001 -0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.4854346212872581E+000  0.1587337900543985E+001 -0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.4868592489124008E+000  0.1574904148570861E+001 -0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.4883034078186898E+000  0.1560985369995111E+001 -0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.4890127730361686E+000  0.1553657380273580E+001 -0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.4897269494941507E+000  0.1545949488620178E+001 -0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.4911700205210554E+000  0.1529353721128432E+001 -0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.4925923645124641E+000  0.1511643337441193E+001 -0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.4940341969505982E+000  0.1492300051845186E+001 -0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.4954551744513533E+000  0.1471848295693321E+001 -0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.4968956143599417E+000  0.1449690200484559E+001 -0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.4983150774995817E+000  0.1426431605958578E+001 -0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.4997539801512165E+000  0.1401395858315120E+001 -0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.5011717857434699E+000  0.1375278028095938E+001 -0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.5026089954193582E+000  0.1347322165582933E+001 -0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.5033145901992336E+000  0.1333048036146638E+001 -0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.5040249580768369E+000  0.1318309462645511E+001 -0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.5054602935869167E+000  0.1287395493494390E+001 -0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.5068742712002268E+000  0.1255445855544098E+001 -0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.5083075633915429E+000  0.1221532253283999E+001 -0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.5097193799180908E+000  0.1186615804343842E+001 -0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.5111504653103388E+000  0.1149686918237509E+001 -0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.5125599509601106E+000  0.1111799959034714E+001 -0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.5139886449194887E+000  0.1071856945754633E+001 -0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.5153956111322718E+000  0.1030998184112063E+001 -0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.5168217222310941E+000  0.9880331338886084E+000 -0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.5175214937013021E+000  0.9663778397672909E+000 -0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.5182259711097082E+000  0.9441955855240607E+000 -0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.5196493204623187E+000  0.8982107745732069E+000 -0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.5210507115504432E+000  0.8514111989129587E+000 -0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.5224711205917376E+000  0.8024352186663003E+000 -0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.5238694602100501E+000  0.7527066822642523E+000 -0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.5252867473175860E+000  0.7007747543571552E+000 -0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.5266818578146265E+000  0.6481558387513844E+000 -0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.5280958424479433E+000  0.5933140559783272E+000 -0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.5294875479622704E+000  0.5378606058335081E+000 -0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.5308980519081795E+000  0.4801768462405118E+000 -0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.5315897990915242E+000  0.4513468951431979E+000 -0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.5322861621718665E+000  0.4219682443411886E+000 -0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.5336930054054428E+000  0.3615347232498882E+000 -0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.5350773724252683E+000  0.3006696499150698E+000 -0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.5364803698431728E+000  0.2375855983949530E+000 -0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.5378608005264396E+000  0.1741549139701208E+000 -0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.5392597813604304E+000  0.1085100430405846E+000 -0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.5406361195906186E+000  0.4261349604936751E-001 -0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.5420309296852950E+000 -0.2546879026140008E-001  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.5434030231342598E+000 -0.9369136896180519E-001  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.5447935032696853E+000 -0.1640643861720292E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.5454750860013298E+000 -0.1990064092155309E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.5461611813535058E+000 -0.2344721516345206E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.5475471759480981E+000 -0.3069979264739413E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.5489103216683819E+000 -0.3794517985758443E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.5502916864559503E+000 -0.4539761748623079E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.5516501470145527E+000 -0.5283093485463501E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.5530267417001804E+000 -0.6046508668181740E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.5543803815279246E+000 -0.6806752137083489E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.5557520684343584E+000 -0.7586367916310723E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.5564241908332328E+000 -0.7971638482514312E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.5571007408715000E+000 -0.8361540684520933E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.5584673852891149E+000 -0.9155335816560682E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.5598109890092705E+000 -0.9943445743920057E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.5611724631103744E+000 -0.1074933148845508E+001  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.5625108628336982E+000 -0.1154816585149957E+001  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.5638670422121845E+000 -0.1236370643045836E+001  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.5652001162166281E+000 -0.1317075295990180E+001  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.5665508751626648E+000 -0.1399337559440068E+001  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.5672175718156828E+000 -0.1440102639748471E+001  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.5678886716251815E+000 -0.1481235652903545E+001  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.5692237030142342E+000 -0.1563326376665415E+001  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.5705457632349941E+000 -0.1644914072090015E+001  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.5718853130158281E+000 -0.1727813456652814E+001  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.5732016898528652E+000 -0.1809440996589208E+001  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.5745354541960022E+000 -0.1892246069381143E+001  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.5758460330288072E+000 -0.1973646499151245E+001  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.5771738993343940E+000 -0.2056089991031635E+001  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.5784785766068797E+000 -0.2136990585205413E+001  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.5798004409114087E+000 -0.2218771814283028E+001  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.5804476661465222E+000 -0.2258722008491764E+001  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.5810991028293809E+000 -0.2298858061154740E+001  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.5824148584542800E+000 -0.2379659715881660E+001  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
