                                                                                                                                                                                                                                                                
                        1                        2                        3                        4
  0.2383181857927116E+000 -0.5429505682887981E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.2390376879786587E+000 -0.5446121643181728E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.2397534251386402E+000 -0.5462565198059222E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.2404721649493564E+000 -0.5478988965809433E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.2418983825148655E+000 -0.5511302699547319E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.2426160255629512E+000 -0.5527418122745413E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.2433367626465032E+000 -0.5543502358174781E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.2440469046642162E+000 -0.5559249160000390E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.2447601114320326E+000 -0.5574960902173888E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.2454764268446114E+000 -0.5590635385263283E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.2461958955558546E+000 -0.5606270714946537E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.2476166874614447E+000 -0.5636821993450921E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.2483317925281030E+000 -0.5652032317024499E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.2490501089565290E+000 -0.5667196195432773E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.2504685405930119E+000 -0.5696794415020889E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.2518998641449609E+000 -0.5726182515568853E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.2526063793610538E+000 -0.5740505296625974E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.2533161259670016E+000 -0.5754767671212053E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.2540291491323409E+000 -0.5768965367753676E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.2547454947146465E+000 -0.5783093985926915E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.2554510185680647E+000 -0.5796872811129753E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.2568719927953927E+000 -0.5824201689188906E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.2582921599765574E+000 -0.5850937950442009E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.2590001167972746E+000 -0.5864047210263353E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.2597114506748393E+000 -0.5877070641238370E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.2604190362865136E+000 -0.5889876258752351E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.2611300234263350E+000 -0.5902590443245520E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.2625478700367452E+000 -0.5927472535655455E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.2639650810727142E+000 -0.5951693649004595E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.2646715924067402E+000 -0.5963518625055030E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.2653815747821439E+000 -0.5975231516586796E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.2660950756010615E+000 -0.5986828359524931E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.2675034463123085E+000 -0.6009198424847217E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.2689258838849548E+000 -0.6031074943673806E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.2696277398215236E+000 -0.6041597936782995E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.2703331087034774E+000 -0.6051989853049928E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.2710420380947630E+000 -0.6062246053568840E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.2717545763986426E+000 -0.6072361361795814E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.2731608576072301E+000 -0.6091741981084661E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.2738693631018045E+000 -0.6101204657754558E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.2745815200083709E+000 -0.6110507198773019E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.2759869491009388E+000 -0.6128237092698562E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.2774069543114454E+000 -0.6145286227971198E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.2781074677609781E+000 -0.6153370411563207E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.2788116171023007E+000 -0.6161276045914476E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.2795194514656849E+000 -0.6168997159998050E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.2802310207785406E+000 -0.6176527349957218E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.2816350998125985E+000 -0.6190691652819551E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.2823426867449517E+000 -0.6197473972071037E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.2830540485286029E+000 -0.6204047646290405E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.2844576199527200E+000 -0.6216284874293601E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.2858762441328957E+000 -0.6227642455201506E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.2865759344179203E+000 -0.6232861594763015E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.2872793745750584E+000 -0.6237849262909901E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.2879866146695295E+000 -0.6242597985303507E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.2886977056949878E+000 -0.6247100073032369E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.2901005463864940E+000 -0.6255165604336212E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.2915187327939000E+000 -0.6262193751151901E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.2922181103149362E+000 -0.6265234512368717E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.2929213078014780E+000 -0.6268004632791794E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.2936283761202975E+000 -0.6270496678182781E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.2943393672204500E+000 -0.6272703275349490E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.2957418134248566E+000 -0.6276163228177323E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.2964488552664636E+000 -0.6277451042191637E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.2971598555528394E+000 -0.6278431601683337E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.2985622233180729E+000 -0.6279422964681802E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.2999803500130809E+000 -0.6279125806402366E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.3006795533425423E+000 -0.6278489138198772E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.3013826757180084E+000 -0.6277518136819421E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.3020897693146735E+000 -0.6276204121282721E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.3028008874544442E+000 -0.6274537921548187E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.3042032896037837E+000 -0.6270223898071670E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.3056217089154449E+000 -0.6264444447154210E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.3063209614419005E+000 -0.6261060169521226E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.3070241959349096E+000 -0.6257294550725191E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.3077314653852533E+000 -0.6253136933561064E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.3084428237803372E+000 -0.6248576460286023E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.3098455052331373E+000 -0.6238454750586224E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.3112644480910127E+000 -0.6226664894704150E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.3126673441859709E+000 -0.6213443938593153E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.3140866185767511E+000 -0.6198455088705557E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.3147861488754098E+000 -0.6190460555274619E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.3154897478551057E+000 -0.6182009839049922E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.3161974698407886E+000 -0.6173090797973722E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.3176090663287348E+000 -0.6154029210659606E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.3190207762454738E+000 -0.6133241342955966E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.3197329007687688E+000 -0.6122089128142969E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.3211367102373212E+000 -0.6098774157958992E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.3218448423334909E+000 -0.6086334198224010E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.3225572089715719E+000 -0.6073354543348688E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.3239613994986744E+000 -0.6046387194814071E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.3253824103052137E+000 -0.6017202414074120E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.3267870135542914E+000 -0.5986449469327131E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.3282085450468965E+000 -0.5953361316878675E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.3289089587600426E+000 -0.5936319631037960E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.3296135731763206E+000 -0.5918677562391020E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.3310356554847174E+000 -0.5881531552158280E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.3324411837388364E+000 -0.5842764996450648E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.3338638362077717E+000 -0.5801412184878233E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.3345647125239617E+000 -0.5780246529163172E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.3352698367713710E+000 -0.5758418321224802E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.3366930843943639E+000 -0.5712708431114855E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.3380996350124262E+000 -0.5665334876665969E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.3395234995925542E+000 -0.5615114115652540E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.3409305919692077E+000 -0.5563211185302016E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.3423550851592426E+000 -0.5508326790720959E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.3437627353227325E+000 -0.5451741674128830E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.3451878755170902E+000 -0.5392037174488815E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.3458898094891775E+000 -0.5361725903910500E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.3465960781239216E+000 -0.5330619044446647E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.3480218775059783E+000 -0.5265943466436468E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.3494306916555336E+000 -0.5199541266116938E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.3508571594999153E+000 -0.5129739966138035E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.3515596678726264E+000 -0.5094403217238284E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.3522665506011919E+000 -0.5058200259545703E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.3536937001381213E+000 -0.4983115354913016E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.3551037298993713E+000 -0.4906283205135379E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.3565315712047002E+000 -0.4825763404514156E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.3579422252998437E+000 -0.4743494495629493E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.3593707640541826E+000 -0.4657394673775517E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.3600741798340634E+000 -0.4613957301256698E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.3607820244716367E+000 -0.4569546431407941E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.3622112641496379E+000 -0.4477713620805970E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.3636231863572597E+000 -0.4384123509936595E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.3650531391413208E+000 -0.4286397860577328E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.3657571832464711E+000 -0.4237186755506973E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.3664656916541241E+000 -0.4186929531655985E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.3678963662774549E+000 -0.4083185675618102E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.3693095999709485E+000 -0.3977707756195016E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.3707409993379954E+000 -0.3867797273464765E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.3721548989273228E+000 -0.3756155337334352E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.3735870316348047E+000 -0.3639928660314519E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.3742920509122322E+000 -0.3581540721111688E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.3750015827047523E+000 -0.3521994336555553E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.3764344514058096E+000 -0.3399328122070668E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.3778496992464591E+000 -0.3274976089354231E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.3792833004664476E+000 -0.3145747575635230E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.3799889778395544E+000 -0.3080921091268762E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.3806991958875308E+000 -0.3014863357556546E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.3821335232512370E+000 -0.2878948565738436E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.3835501082665220E+000 -0.2741393506456216E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.3849851641983920E+000 -0.2598646846863459E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.3864024248944854E+000 -0.2454292496180026E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.3878382172020209E+000 -0.2304617518293195E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.3885448849524054E+000 -0.2229677329748427E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.3892561366202981E+000 -0.2153400539795578E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.3906926633143980E+000 -0.1996726861679659E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.3921112807506933E+000 -0.1838549865578006E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.3935485393579716E+000 -0.1674761473415543E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.3942558715770023E+000 -0.1592841953573678E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.3949678151798677E+000 -0.1509511274009153E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.3964058112052641E+000 -0.1338508696196094E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.3978257921768740E+000 -0.1166107670211475E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.3992645241576573E+000 -0.9878295644086620E-001  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.4006851815107748E+000 -0.8082226088915910E-001  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.4021246375186424E+000 -0.6226080709360297E-001  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.4028329647561124E+000 -0.5299245871640211E-001  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.4035459403307230E+000 -0.4357341093241049E-001  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.4049861130669854E+000 -0.2427201318469036E-001  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.4064080980831898E+000 -0.4852434220997696E-002  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.4078489819624104E+000  0.1519239322091460E-001 -0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.4085579546347416E+000  0.2519098345389180E-001 -0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.4092715990385981E+000  0.3534588724522786E-001 -0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.4107131794667045E+000  0.5613574182542880E-001 -0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.4121364504859120E+000  0.7702449289806358E-001 -0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.4135787039030901E+000  0.9855961781269452E-001 -0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.4150025833890039E+000  0.1201838885050145E+000 -0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.4164454872284915E+000  0.1424661598322664E+000 -0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.4171553619472205E+000  0.1535649451318668E+000 -0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.4178699392666056E+000  0.1648279683733775E+000 -0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.4193134814589222E+000  0.1878574175400043E+000 -0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.4207385324003315E+000  0.2109533603046406E+000 -0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.4221826941776948E+000  0.2347240241592001E+000 -0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.4228931270204056E+000  0.2465520569379707E+000 -0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.4236082822798193E+000  0.2585479217140454E+000 -0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.4250530402966826E+000  0.2830535922907306E+000 -0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.4264791789985888E+000  0.3075967185301099E+000 -0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.4279245006208622E+000  0.3328249099541756E+000 -0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.4293511302922046E+000  0.3580746255040010E+000 -0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.4307969723739365E+000  0.3840144948746895E+000 -0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.4315081296316854E+000  0.3969018344157995E+000 -0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.4322240324066721E+000  0.4099601517046900E+000 -0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.4336703555892585E+000  0.4366000329895401E+000 -0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.4350978452768838E+000  0.4632301601432147E+000 -0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.4365446095488126E+000  0.4905598048128902E+000 -0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.4372561501422466E+000  0.5041257222210173E+000 -0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.4379724515268884E+000  0.5178647649046900E+000 -0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.4394196197836737E+000  0.5458707815423692E+000 -0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.4408478144447435E+000  0.5738294790378541E+000 -0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.4415691201190622E+000  0.5880685774304732E+000 -0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.4422953263431588E+000  0.6024838382376180E+000 -0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.4437238095821123E+000  0.6310693513807332E+000 -0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.4451716570696643E+000  0.6603493464845743E+000 -0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.4466003812561868E+000  0.6895401212048086E+000 -0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.4480484967006693E+000  0.7194225052563626E+000 -0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.4494774124003212E+000  0.7491939744250804E+000 -0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.4509257463021384E+000  0.7796526470731605E+000 -0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.4516378685710358E+000  0.7947307443258722E+000 -0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.4523547849725745E+000  0.8099767974983684E+000 -0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.4538032848641638E+000  0.8409790828131894E+000 -0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.4552324238374593E+000  0.8718187731144323E+000 -0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.4566810236293258E+000  0.9033244964969864E+000 -0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.4581101737527656E+000  0.9346415983327446E+000 -0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.4595588034031398E+000  0.9666151604935910E+000 -0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.4602757894421288E+000  0.9825230099246915E+000 -0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.4609976492870942E+000  0.9985927616475009E+000 -0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.4624364737599613E+000  0.1030778700558784E+001 -0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.4638654436198663E+000  0.1062939298930134E+001 -0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.4653139293053107E+000  0.1095724963053971E+001 -0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.4667426958949907E+000  0.1128235671743020E+001 -0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.4681909909302649E+000  0.1161353068968617E+001 -0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.4696194696135974E+000  0.1194166566847414E+001 -0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.4710674874510563E+000  0.1227568347313857E+001 -0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.4724955880641996E+000  0.1260635719790956E+001 -0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.4739432351432571E+000  0.1294269418474470E+001 -0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.4746546288820776E+000  0.1310835543930718E+001 -0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.4753708431352403E+000  0.1327537177139976E+001 -0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.4768180204343564E+000  0.1361348792410091E+001 -0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.4782450698952311E+000  0.1394761927397002E+001 -0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.4796916748342488E+000  0.1428688495469601E+001 -0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.4811180401971117E+000  0.1462177592348259E+001 -0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.4825639572128390E+000  0.1496146010836191E+001 -0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.4839895173470447E+000  0.1529639445736740E+001 -0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.4854346212872581E+000  0.1563577801331350E+001 -0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.4868592489124008E+000  0.1597002938671402E+001 -0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
